,n_1,n_2
6762,-57.235325,-15.861557
6763,-57.33047,-15.924781
6764,-57.10014,-15.782111
6765,-57.185127,-15.832341
6766,-57.126,-15.798867
6767,-64.98468,-1.4808326
6768,-64.917114,-1.4800289
6769,-64.88308,-1.4817266
6770,-64.84517,-1.4788557
6771,-64.8106,-1.4757291
6772,-7.0099106,-79.24249
6773,-7.014825,-79.2605
6774,-7.0194097,-79.27317
6775,-7.008257,-79.22432
6776,-7.0100136,-79.20501
6777,-7.013918,-79.18573
6778,-7.0198183,-79.15574
6779,-7.034675,-79.1153
6780,-7.0277014,-79.135056
6781,-7.049652,-79.05819
6782,-7.040652,-79.090675
6783,-7.052227,-79.04121
6784,-7.0576096,-79.01675
6785,-66.12269,-18.632586
6786,-66.12775,-18.639694
6787,-66.48366,-17.162039
6788,-66.450035,-17.13198
6789,-66.46088,-17.141247
6790,-66.47207,-17.15171
6791,-66.38664,-17.10276
6792,-66.408195,-17.098833
6793,-66.394135,-17.1004
6794,-66.42866,-17.10902
6795,-66.41768,-17.10218
6796,-66.43913,-17.115845
6797,-67.54807,-15.98131
6798,-67.54471,-15.980043
6799,-67.538895,-15.977794
6800,-67.52785,-15.970281
6801,-67.533676,-15.974194
6802,-67.51799,-15.968666
6803,-67.51035,-15.967983
6804,-67.503624,-15.966678
6805,-67.498886,-15.96658
6806,-67.49574,-15.966561
6807,-60.19991,-13.480585
6808,-60.202488,-13.482058
6809,-60.20935,-13.491337
6810,-60.20631,-13.485265
6811,-60.21407,-13.496463
6812,-60.224037,-13.505083
6813,-65.76791,0.43973777
6814,-65.73414,0.45052183
6815,-65.917435,0.41069967
6816,-65.96739,0.40778583
6817,-65.86889,0.41703978
6818,-65.81408,0.4276709
6819,-13.026937,-70.56539
6820,-13.028997,-70.569954
6821,-13.028547,-70.56858
6822,-13.037477,-70.57012
6823,-13.026806,-70.563995
6824,-13.031819,-70.5684
6825,-13.023832,-70.559074
6826,-13.020852,-70.55961
6827,-13.020954,-70.56042
6828,-13.024071,-70.56233
6829,-2.6772485,-73.9685
6830,-2.6773195,-73.98274
6831,-2.6765482,-73.97729
6832,-2.6881747,-73.99434
6833,-2.6854162,-73.99225
6834,-2.6805909,-73.98981
6835,-2.6798873,-73.987335
6836,-2.6943839,-73.995125
6837,-2.7000237,-73.99646
6838,-2.7096653,-73.99689
6839,-2.7236922,-73.99641
6840,-2.7347338,-73.994644
6841,0.28734183,-74.44283
6842,0.2891299,-74.44523
6843,0.28830683,-74.44466
6844,0.29103062,-74.445786
6845,0.28711662,-74.43908
6846,0.28766158,-74.44089
6847,0.28528973,-74.43646
6848,-12.043812,-53.645393
6849,-63.88957,-19.167105
6850,-63.88569,-19.1687
6851,-63.892166,-19.16491
6852,-63.88957,-19.163557
6853,-63.892315,-19.169754
6854,-5.295529,-55.93954
6855,-5.303967,-55.936523
6856,-5.259518,-55.94955
6857,-5.254463,-55.95254
6858,-5.2479005,-55.95475
6859,-5.266315,-55.94608
6860,-5.2729783,-55.944035
6861,-5.280605,-55.94346
6862,-69.61558,-15.379173
6863,-69.61141,-15.374934
6864,-69.626144,-15.388142
6865,-69.62185,-15.381909
6866,-69.63266,-15.392364
6867,-69.63844,-15.395493
6868,-69.64331,-15.401777
6869,-9.452377,-56.012825
6870,-9.451477,-56.04209
6871,-9.447324,-56.114815
6872,-9.449535,-56.071857
6873,-9.452667,-55.98611
6874,-9.45139,-55.96498
6875,-9.420781,-56.52571
6876,-9.423364,-56.44895
6877,-9.441185,-56.21058
6878,-9.443544,-56.157143
6879,-9.437576,-56.253197
6880,-9.429424,-56.3549
6881,-9.423596,-56.790634
6882,-9.420512,-56.725105
6883,-9.42542,-56.853992
6884,-9.427401,-56.90315
6885,-9.428845,-56.962814
6886,-9.428986,-56.938526
6887,-71.42807,-3.7395947
6888,-71.42251,-3.7103224
6889,-71.42642,-3.7314732
6890,-71.42601,-3.7223196
6891,-68.95086,-20.365828
6892,-68.91123,-20.369041
6893,-68.13491,-20.424467
6894,-68.096954,-20.435917
6895,-68.18505,-20.413359
6896,-68.03233,-20.460533
6897,-68.06402,-20.448992
6898,-68.24956,-20.406416
6899,-68.39861,-20.401142
6900,-68.32555,-20.403973
6901,-68.724335,-20.38819
6902,-68.7967,-20.38167
6903,-68.87364,-20.374105
6904,-68.83113,-20.37779
6905,-68.657005,-20.39224
6906,-68.59436,-20.39441
6907,-68.51723,-20.398067
6908,-75.38055,-10.840353
6909,-75.37973,-10.841639
6910,-75.38231,-10.833748
6911,-75.38151,-10.837126
6912,-75.39223,-10.842176
6913,-75.39862,-10.847275
6914,-75.38989,-10.838994
6915,-75.38861,-10.837375
6916,-75.385864,-10.833781
6917,-75.384155,-10.834804
6918,-75.39542,-10.843553
6919,-75.40381,-10.852705
6920,-75.40919,-10.861319
6921,-59.64671,-18.43587
6922,-59.620197,-18.438818
6923,-59.599026,-18.4418
6924,-59.53351,-18.45046
6925,-59.547768,-18.449633
6926,-59.57449,-18.444841
6927,-59.703003,-18.41864
6928,-59.681465,-18.427675
6929,-59.72563,-18.406898
6930,-59.779716,-18.368032
6931,-59.78908,-18.365713
6932,-59.746666,-18.39507
6933,-59.775208,-18.374065
6934,-59.76252,-18.383802
6935,-66.641045,-1.3692636
6936,-66.658936,-1.3627721
6937,-66.67923,-1.3571895
6938,-66.701904,-1.3527865
6939,-66.77693,-1.3367298
6940,-66.72287,-1.3483391
6941,-66.74672,-1.3444687
6942,-59.72381,-12.798984
6943,-59.738735,-12.805683
6944,-59.702015,-12.787606
6945,-59.761932,-12.817132
6946,-59.750896,-12.811809
6947,-59.67219,-12.7703705
6948,-59.598576,-12.733713
6949,-59.634434,-12.751868
6950,-64.88982,1.1147332
6951,-64.97424,1.1597285
6952,-65.02536,1.187571
6953,-65.09026,1.2258333
6954,-64.83163,1.0968095
6955,-65.152466,1.2593104
6956,-65.21853,1.2938405
6957,-65.266205,1.3175355
6958,-65.322525,1.3424989
6959,-40.573822,-34.122025
6960,-40.574734,-34.126076
6961,-40.577606,-34.12841
6962,-40.583122,-34.133778
6963,-40.58068,-34.13215
6964,-40.585438,-34.136616
6965,-40.59178,-34.144333
6966,-40.593582,-34.14542
6967,-40.588753,-34.138706
6968,-40.591248,-34.142994
6969,-40.59024,-34.141735
6970,-58.832294,-10.27154
6971,-58.862976,-10.273468
6972,-58.783207,-10.266332
6973,-58.922756,-10.2691765
6974,-58.891785,-10.273741
6975,-58.719902,-10.255116
6976,-58.556046,-10.2100725
6977,-58.637554,-10.234498
6978,-58.418312,-10.166767
6979,-58.32191,-10.137017
6980,-58.2442,-10.111077
6981,-57.98126,-10.025959
6982,-58.028313,-10.039436
6983,-58.07027,-10.054975
6984,-58.15835,-10.082603
6985,-57.941757,-10.010165
6986,-40.045128,-60.27198
6987,-40.047985,-60.273838
6988,-40.04875,-60.27574
6989,-40.05364,-60.272884
6990,-40.05204,-60.274223
6991,-40.05495,-60.272118
6992,-40.070984,-60.26484
6993,-40.075813,-60.261387
6994,-40.057228,-60.27131
6995,-40.064995,-60.267384
6996,-40.06156,-60.270554
6997,-37.692204,-59.49535
6998,-37.681297,-59.476826
6999,-37.66826,-59.449463
7000,-37.655193,-59.42006
7001,-37.63809,-59.37998
7002,-37.597042,-59.29016
7003,-37.62066,-59.341602
7004,-37.51307,-59.105885
7005,-37.494026,-59.06108
7006,-37.567753,-59.227745
7007,-37.54263,-59.171978
7008,-37.371765,-58.763054
7009,-37.394913,-58.824707
7010,-37.40789,-58.85832
7011,-37.42801,-58.90825
7012,-37.449768,-58.961037
7013,-37.46835,-59.00225
7014,-37.35704,-58.73205
7015,-37.383186,-58.79376
7016,-27.052067,-60.97721
7017,-27.055828,-60.974045
7018,-27.061296,-60.967503
7019,-27.065386,-60.96385
7020,-27.023558,-60.987667
7021,-27.034336,-60.985096
7022,-27.01234,-60.98979
7023,-27.041512,-60.983055
7024,-27.047197,-60.98088
7025,-27.05878,-60.971024
7026,-27.072325,-60.957653
7027,-27.068617,-60.961147
7028,-79.51816,2.4784913
7029,-79.53417,2.4981005
7030,-79.677795,2.6536438
7031,-79.61218,2.585457
7032,-79.644196,2.6184254
7033,-79.554245,2.522988
7034,-79.58056,2.55125
7035,-79.86728,2.8349988
7036,-79.81457,2.7851295
7037,-79.72562,2.7012126
7038,-79.76885,2.7418416
7039,-79.9066,2.8719356
7040,-79.95712,2.9183772
7041,-79.993614,2.9524407
7042,-80.01819,2.9754446
7043,-80.05178,3.0060067
7044,-80.075516,3.0290132
7045,-80.09784,3.0486212
7046,-80.11843,3.0651796
7047,-25.819817,-30.436953
7048,-25.809818,-30.431984
7049,-25.901566,-30.478172
7050,-25.9139,-30.486017
7051,-25.886904,-30.465355
7052,-25.922628,-30.507595
7053,-25.919146,-30.494366
7054,-25.871675,-30.457674
7055,-25.846651,-30.447432
7056,-25.855518,-30.453217
7057,-65.14966,-8.114294
7058,-65.153046,-8.112136
7059,-65.15301,-8.109963
7060,-65.18108,-8.10888
7061,-65.16424,-8.113531
7062,-65.16065,-8.11603
7063,-65.173744,-8.109813
7064,-65.16954,-8.111078
7065,-65.15327,-8.118345
7066,-65.156296,-8.116828
7067,-65.15045,-8.118071
7068,-65.14988,-8.116138
7069,-5.3550243,-74.873146
7070,-53.868797,-12.422691
7071,-53.825516,-12.41902
7072,-53.834652,-12.412748
7073,-53.818737,-12.425083
7074,-53.818443,-12.466172
7075,-53.82201,-12.479012
7076,-53.81742,-12.432548
7077,-53.81823,-12.454492
7078,-53.81625,-12.442509
7079,-4.263695,-75.20178
7080,-4.273688,-75.18638
7081,-4.2942085,-75.16588
7082,-4.323831,-75.14804
7083,-4.368306,-75.12827
7084,-4.474358,-75.08971
7085,-4.410904,-75.11066
7086,-4.7165627,-75.01859
7087,-4.774478,-75.002464
7088,-4.554297,-75.066444
7089,-4.6267047,-75.04499
7090,-4.8476615,-74.98263
7091,-4.894451,-74.969505
7092,-4.9515557,-74.953995
7093,-4.99728,-74.940796
7094,-5.0289063,-74.93062
7095,-5.0802584,-74.90981
7096,-5.0533266,-74.920074
7097,-66.015884,-3.9747846
7098,-66.01976,-3.9738271
7099,-66.020836,-3.9762154
7100,-66.012276,-3.991982
7101,-66.01481,-3.9864461
7102,-66.01753,-3.98152
7103,-66.02112,-3.976445
7104,-15.376965,-69.506325
7105,-52.76749,-12.404744
7106,-52.772102,-12.389934
7107,-52.75006,-12.4303
7108,-52.759823,-12.417415
7109,-52.775154,-12.382216
7110,-15.978025,-70.388596
7111,-15.9795885,-70.38682
7112,-15.981512,-70.38715
7113,-15.987788,-70.39123
7114,-15.998224,-70.39633
7115,-15.993602,-70.39275
7116,-16.002863,-70.399254
7117,-15.979679,-70.4012
7118,-15.980256,-70.40722
7119,-15.979789,-70.39629
7120,-15.979327,-70.391624
7121,-56.352493,-3.5380876
7122,-56.359974,-3.5433385
7123,-56.25132,-3.4684832
7124,-56.29389,-3.4922168
7125,-56.307217,-3.5015981
7126,-56.322887,-3.5108519
7127,-56.335384,-3.5211837
7128,-56.342644,-3.5299628
7129,-56.27468,-3.4800494
7130,-13.356844,-72.98096
7131,-13.351514,-73.0375
7132,-13.354228,-73.01093
7133,-13.349745,-73.07012
7134,-13.344515,-73.10272
7135,-13.339471,-73.118164
7136,-13.332455,-73.1342
7137,-13.371136,-72.897675
7138,-13.363233,-72.943
7139,-13.368118,-72.9213
7140,-13.400405,-72.83107
7141,-13.37641,-72.879
7142,-13.392958,-72.8462
7143,-13.385589,-72.86074
7144,-74.95741,-23.63827
7145,-74.966675,-23.66836
7146,-74.9405,-23.597736
7147,-74.97518,-23.692596
7148,-74.8849,-23.474882
7149,-74.85391,-23.402454
7150,-74.917404,-23.542986
7151,-74.66035,-22.869373
7152,-74.67187,-22.914621
7153,-74.6825,-22.952007
7154,-74.71056,-23.035614
7155,-74.76878,-23.191555
7156,-74.741104,-23.11844
7157,-74.65119,-22.83202
7158,-74.645004,-22.794146
7159,-74.639915,-22.738398
7160,-74.641426,-22.76583
7161,-6.2731876,-59.775967
7162,-6.2681613,-59.777893
7163,-6.2781596,-59.775085
7164,-6.2817717,-59.7745
7165,-6.2641234,-59.77909
7166,-6.2590647,-59.779064
7167,-6.259805,-59.777836
7168,-6.2601433,-59.779552
7169,-6.257892,-59.780952
7170,-6.2541895,-59.78406
7171,-3.99564,-60.501625
7172,-3.9864826,-60.507614
7173,-3.9901865,-60.503277
7174,-3.9750144,-60.50597
7175,-3.9812276,-60.507374
7176,-3.9683702,-60.502823
7177,-3.9659207,-60.503845
7178,-3.9615905,-60.50576
7179,-3.9616349,-60.51004
7180,-74.85807,-5.967347
7181,-74.84205,-5.9730396
7182,-74.849785,-5.970371
7183,-74.82555,-5.9809003
7184,-74.83424,-5.9772077
7185,-14.887527,-53.417976
7186,-59.90597,-12.460816
7187,-59.9266,-12.474796
7188,-60.004013,-12.487266
7189,-60.014576,-12.478236
7190,-59.969227,-12.492811
7191,-59.994736,-12.490937
7192,-59.983498,-12.4947
7193,-5.786066,-80.76604
7194,-5.7762604,-80.75913
7195,-5.7495084,-80.75042
7196,-5.737261,-80.74371
7197,-5.729647,-80.73664
7198,-5.713403,-80.69145
7199,-5.7173166,-80.71222
7200,-5.7150965,-80.70357
7201,-5.720169,-80.72017
7202,-5.7236757,-80.72813
7203,-56.425602,-3.6046643
7204,-56.43023,-3.612433
7205,-56.401318,-3.5848713
7206,-56.41098,-3.593065
7207,-56.416363,-3.5987928
7208,-52.741756,-11.240618
7209,-52.718113,-11.350698
7210,-52.71627,-11.358312
7211,-52.719982,-11.339114
7212,-52.698097,-11.371579
7213,-52.712204,-11.36307
7214,-52.725933,-11.299365
7215,-52.73276,-11.275483
7216,-52.72251,-11.322402
7217,-8.729625,-71.20703
7218,-8.598929,-71.20366
7219,-8.664472,-71.20476
7220,-8.885542,-71.19508
7221,-8.78428,-71.206
7222,-8.858687,-71.200226
7223,-8.8274765,-71.20465
7224,-8.481761,-71.19842
7225,-8.292311,-71.184006
7226,-8.384674,-71.19193
7227,-7.800748,-71.11157
7228,-7.922517,-71.13569
7229,-8.0103245,-71.14985
7230,-8.172235,-71.17216
7231,-6.98621,-70.89496
7232,-6.9562225,-70.88493
7233,-6.920623,-70.87241
7234,-6.889581,-70.86175
7235,-6.867297,-70.85433
7236,-7.073889,-70.92289
7237,-7.033563,-70.91074
7238,-7.219414,-70.96673
7239,-7.145113,-70.945625
7240,-7.6843867,-71.08656
7241,-7.5461106,-71.05363
7242,-7.3248906,-70.99586
7243,-7.439707,-71.02707
7244,-6.846163,-70.846535
7245,-24.188414,-25.847021
7246,-24.183718,-25.838852
7247,-24.190357,-25.856699
7248,-24.178509,-25.83018
7249,-24.170948,-25.819443
7250,-24.191238,-25.870201
7251,-76.43173,-25.949114
7252,-76.42683,-25.95538
7253,-76.423,-25.95612
7254,-76.418205,-25.955873
7255,-76.43549,-25.948484
7256,-76.433815,-25.947645
7257,-76.43628,-25.950815
7258,-14.368607,-52.94523
7259,-14.360187,-52.923195
7260,-14.350307,-52.906544
7261,-14.386548,-53.0011
7262,-14.385381,-52.994114
7263,-14.37747,-52.96346
7264,-14.385224,-52.988823
7265,-14.382151,-52.979183
7266,-8.8321,-63.187626
7267,-8.847602,-63.176632
7268,-8.859759,-63.17058
7269,-8.878651,-63.162853
7270,-8.774191,-63.232655
7271,-8.750869,-63.25316
7272,-8.793222,-63.216377
7273,-8.815165,-63.19925
7274,-8.7087755,-63.297398
7275,-8.727642,-63.275967
7276,-8.669479,-63.346123
7277,-8.685948,-63.323612
7278,-6.3328176,-66.13165
7279,-6.2856426,-66.157745
7280,-6.3093123,-66.144104
7281,-6.2564135,-66.17577
7282,-6.231379,-66.194534
7283,-6.2047706,-66.215775
7284,-6.1762166,-66.23537
7285,-6.1451387,-66.25797
7286,-6.1076174,-66.28063
7287,-5.9482355,-66.388
7288,-5.9306464,-66.40379
7289,-5.985911,-66.359
7290,-5.96155,-66.37688
7291,-6.0094213,-66.34257
7292,-6.040501,-66.32201
7293,-6.0758157,-66.30093
7294,-5.918404,-66.41976
7295,-52.806076,-12.451708
7296,-52.803947,-12.453314
7297,-52.802822,-12.454483
7298,-52.800575,-12.457782
7299,-14.367234,-53.786358
7300,-14.354952,-53.75715
7301,-14.347572,-53.729176
7302,-14.343295,-53.7014
7303,-14.343803,-53.66654
7304,-14.351244,-53.570198
7305,-14.351831,-53.594097
7306,-14.34755,-53.629253
7307,-14.330613,-53.54058
7308,-14.29326,-53.498104
7309,-14.311328,-53.517906
7310,-10.282361,-62.8896
7311,-10.276877,-62.892307
7312,-10.271179,-62.894924
7313,-10.267398,-62.897297
7314,-10.264915,-62.903656
7315,-10.262439,-62.908577
7316,-57.990215,-14.121673
7317,-58.10021,-14.114948
7318,-58.07956,-14.116298
7319,-58.058895,-14.117199
7320,-58.116608,-14.114315
7321,-58.127533,-14.1142845
7322,-58.136517,-14.116945
7323,-58.142056,-14.117066
7324,-58.145157,-14.119343
7325,-43.877186,-33.126816
7326,-43.87338,-33.12811
7327,-43.866722,-33.126026
7328,-43.860504,-33.123528
7329,-43.848854,-33.119473
7330,-43.81665,-33.10675
7331,-43.83318,-33.11369
7332,-13.856746,-75.45182
7333,-13.819576,-75.36441
7334,-13.783075,-75.27774
7335,-13.885566,-75.52159
7336,-13.9108,-75.57205
7337,-13.9286585,-75.60759
7338,-13.944483,-75.63766
7339,-13.958808,-75.667175
7340,-13.683638,-75.04309
7341,-13.653076,-74.96814
7342,-13.723309,-75.13736
7343,-13.549814,-74.76619
7344,-13.570394,-74.79633
7345,-13.5846195,-74.821884
7346,-13.618873,-74.89187
7347,-13.511692,-74.7089
7348,-13.521106,-74.7235
7349,-13.5341625,-74.74357
7350,-64.1276,-5.357809
7351,-64.12439,-5.3592815
7352,-64.18916,-5.3466945
7353,-64.17494,-5.3533745
7354,-64.16374,-5.3554635
7355,-64.146614,-5.356518
7356,-64.13718,-5.3591022
7357,-64.12744,-5.360728
7358,-64.20245,-5.340342
7359,-64.198364,-5.34191
7360,-64.18204,-5.350752
7361,-9.753378,77.1061
7362,-9.7554035,77.100845
7363,-9.754388,77.09684
7364,-9.751415,77.09092
7365,-11.014562,-77.84678
7366,-10.991957,-77.83563
7367,-10.98005,-77.82958
7368,-10.962749,-77.82126
7369,-11.062665,-77.870346
7370,-11.032176,-77.855484
7371,-11.045653,-77.861496
7372,-10.85297,-77.73716
7373,-10.861755,-77.7429
7374,-10.882561,-77.76261
7375,-10.872024,-77.75341
7376,-10.9464855,-77.811134
7377,-10.927201,-77.79836
7378,-10.912826,-77.78828
7379,-10.89774,-77.775024
7380,-55.672928,-17.986591
7381,-55.655907,-17.961714
7382,-55.69752,-18.011866
7383,-55.587467,-17.863422
7384,-55.600487,-17.884298
7385,-55.631573,-17.92865
7386,-55.781467,-18.161278
7387,-55.781494,-18.184732
7388,-55.774796,-18.13508
7389,-55.776154,-18.209646
7390,-55.773,-18.237293
7391,-55.726604,-18.052
7392,-55.743793,-18.077204
7393,-55.762005,-18.106901
7394,-65.91632,-1.5479041
7395,-65.963295,-1.539781
7396,-66.00683,-1.5311956
7397,-66.08841,-1.5242829
7398,-66.049065,-1.5268267
7399,-66.12978,-1.5190153
7400,-66.169495,-1.5127196
7401,-59.001003,-14.864253
7402,-58.99336,-14.861646
7403,-58.98544,-14.864095
7404,-59.017357,-14.904609
7405,-59.0172,-14.891397
7406,-59.009052,-14.867502
7407,-59.017197,-14.881857
7408,-59.014336,-14.873766
7409,-58.96626,-14.868838
7410,-24.62448,-24.982924
7411,-24.627346,-24.96686
7412,-24.621098,-24.998896
7413,-24.62914,-24.953705
7414,-24.632467,-24.935928
7415,-24.616894,-25.030346
7416,-24.619087,-25.015535
7417,-59.730045,-13.436393
7418,-59.71797,-13.4267435
7419,-59.705788,-13.416494
7420,-59.735455,-13.51288
7421,-59.738407,-13.493221
7422,-59.738094,-13.449126
7423,-59.740807,-13.477452
7424,-59.741634,-13.462974
7425,-13.004137,-53.790756
7426,-13.008248,-53.793148
7427,-12.997303,-53.78873
7428,-13.009565,-53.795998
7429,-13.008347,-53.800636
7430,-12.9765625,-53.792244
7431,-12.981285,-53.791866
7432,-12.990164,-53.789207
7433,-8.258247,-61.707924
7434,-8.254616,-61.713135
7435,-8.246518,-61.71833
7436,-8.241837,-61.721916
7437,-8.233359,-61.727196
7438,-8.201311,-61.728184
7439,-8.209782,-61.729275
7440,-8.217508,-61.73031
7441,-8.226537,-61.72977
7442,-8.192478,-61.73093
7443,-52.181988,-25.1837
7444,-52.234943,-25.118162
7445,-52.230618,-25.129448
7446,-52.205513,-25.164288
7447,-52.226692,-25.139177
7448,-52.21963,-25.149437
7449,-53.200413,-24.819174
7450,-53.12931,-24.837633
7451,-52.729588,-24.973469
7452,-52.756718,-24.9631
7453,-52.780308,-24.954008
7454,-52.837723,-24.928818
7455,-52.89571,-24.906275
7456,-52.948727,-24.887754
7457,-53.017555,-24.865643
7458,-52.70551,-24.981882
7459,-55.97184,-13.824337
7460,-55.932114,-13.812761
7461,-55.90475,-13.803612
7462,-55.879276,-13.792055
7463,-56.522778,-13.895104
7464,-56.40767,-13.885697
7465,-56.313,-13.876187
7466,-56.21178,-13.862374
7467,-56.107376,-13.849223
7468,-56.06281,-13.842977
7469,-56.011265,-13.8338785
7470,-56.68311,-13.905365
7471,-56.777584,-13.912362
7472,-56.872845,-13.916055
7473,-56.998882,-13.924036
7474,-57.03532,-13.926035
7475,-56.94756,-13.919998
7476,-57.060772,-13.930053
7477,-57.081055,-13.934412
7478,-63.814835,-6.536305
7479,-63.852493,-6.522171
7480,-63.84039,-6.526248
7481,-63.833973,-6.5231485
7482,-63.827377,-6.526707
7483,-63.815483,-6.5317597
7484,-63.819023,-6.52925
7485,-63.845943,-6.5230446
7486,-11.101243,77.012474
7487,-11.095,77.014565
7488,-11.084284,77.00215
7489,-11.088701,77.01232
7490,-11.086603,77.00791
7491,-11.083116,76.99567
7492,-9.771397,-72.630875
7493,-9.78104,-72.616684
7494,-9.788759,-72.60684
7495,-9.802983,-72.58827
7496,-9.815631,-72.57472
7497,-9.826934,-72.5643
7498,-9.838901,-72.551895
7499,-9.693772,-72.72923
7500,-9.705071,-72.72222
7501,-9.726026,-72.70224
7502,-9.716884,-72.71277
7503,-9.735536,-72.68942
7504,-9.743598,-72.67696
7505,-9.751407,-72.66297
7506,-9.761912,-72.64507
7507,-40.001255,-37.805897
7508,-39.99922,-37.76146
7509,-39.998634,-37.720516
7510,-40.00425,-37.881763
7511,-40.005367,-37.91093
7512,-40.00285,-37.84668
7513,-40.009922,-37.938587
7514,-40.019028,-37.96827
7515,-49.809692,-13.999858
7516,-49.81534,-13.973058
7517,-49.80988,-13.991146
7518,-49.811703,-13.982161
7519,-49.837452,-13.958232
7520,-49.830315,-13.966784
7521,-49.82113,-13.974066
7522,-49.847992,-13.944122
7523,-49.854862,-13.936131
7524,-49.864952,-13.928865
7525,-25.60835,-81.76016
7526,-25.67226,-81.71027
7527,-25.74481,-81.655014
7528,-25.529465,-81.81735
7529,-25.443129,-81.8823
7530,-25.40467,-81.9115
7531,-25.356632,-81.94799
7532,-25.940842,-81.49962
7533,-25.893154,-81.54157
7534,-25.84004,-81.583626
7535,-25.999905,-81.436905
7536,-26.022694,-81.41924
7537,-25.975994,-81.46441
7538,-26.04126,-81.405785
7539,-25.315649,-81.97913
7540,-25.274803,-82.01079
7541,-25.246607,-82.03236
7542,-25.217411,-82.05472
7543,-25.18543,-82.07831
7544,-62.39395,-5.399499
7545,-62.39376,-5.3943295
7546,-62.40109,-5.401161
7547,-62.4161,-5.39964
7548,-62.42881,-5.395586
7549,-62.452484,-5.393196
7550,-62.44207,-5.395296
7551,-62.457565,-5.3954873
7552,-62.458588,-5.398577
7553,-51.060608,-10.833501
7554,-51.060505,-10.844246
7555,-64.020836,1.3247633
7556,-64.1388,1.3980601
